-0.02,-1.72,0.45,3.24,1.73,-9.92,-41.0,35.0,-54.0
-0.02,-1.72,0.45,3.24,1.73,-9.92,-41.0,35.0,-54.0
-0.02,-1.72,0.45,3.24,1.73,-9.92,-41.0,35.0,-54.0
-0.09,-0.94,0.12,2.11,2.82,-9.7,-41.0,34.0,-56.0
-0.09,-0.94,0.12,2.11,2.82,-9.7,-41.0,34.0,-56.0
-0.09,-0.94,0.12,2.11,2.82,-9.7,-41.0,34.0,-56.0
-0.09,-0.94,0.12,2.11,2.82,-9.7,-41.0,34.0,-56.0
-0.09,-0.94,0.12,2.11,2.82,-9.7,-41.0,34.0,-56.0
0.87,0.14,0.08,0.91,2.53,-9.49,-41.0,33.0,-59.0
0.87,0.14,0.08,0.91,2.53,-9.49,-41.0,33.0,-59.0
0.87,0.14,0.08,0.91,2.53,-9.49,-41.0,33.0,-59.0
0.87,0.14,0.08,0.91,2.53,-9.49,-41.0,33.0,-59.0
0.87,0.14,0.08,0.91,2.53,-9.49,-41.0,33.0,-59.0
0.87,0.14,0.08,0.91,2.53,-9.49,-41.0,33.0,-59.0
7.98,11.67,0.97,7.67,6.66,-0.86,-35.0,20.0,-25.0
7.98,11.67,0.97,7.67,6.66,-0.86,-35.0,20.0,-25.0
7.98,11.67,0.97,7.67,6.66,-0.86,-35.0,20.0,-25.0
7.98,11.67,0.97,7.67,6.66,-0.86,-35.0,20.0,-25.0
7.98,11.67,0.97,7.67,6.66,-0.86,-35.0,20.0,-25.0
1.37,8.67,2.97,-1.59,5.34,7.38,-13.0,-14.0,-33.0
1.37,8.67,2.97,-1.59,5.34,7.38,-13.0,-14.0,-33.0
1.37,8.67,2.97,-1.59,5.34,7.38,-13.0,-14.0,-33.0
1.37,8.67,2.97,-1.59,5.34,7.38,-13.0,-14.0,-33.0
1.37,8.67,2.97,-1.59,5.34,7.38,-13.0,-14.0,-33.0
-0.06,3.66,2.43,-9.72,0.92,1.73,1.0,-12.0,-57.0
-0.06,3.66,2.43,-9.72,0.92,1.73,1.0,-12.0,-57.0
-0.06,3.66,2.43,-9.72,0.92,1.73,1.0,-12.0,-57.0
-0.06,3.66,2.43,-9.72,0.92,1.73,1.0,-12.0,-57.0
-0.06,3.66,2.43,-9.72,0.92,1.73,1.0,-12.0,-57.0
-3.41,-10.21,-3.83,1.52,6.34,6.89,-17.0,-8.0,-26.0
-3.41,-10.21,-3.83,1.52,6.34,6.89,-17.0,-8.0,-26.0
-3.41,-10.21,-3.83,1.52,6.34,6.89,-17.0,-8.0,-26.0
-3.41,-10.21,-3.83,1.52,6.34,6.89,-17.0,-8.0,-26.0
-4.56,-3.07,-1.3,8.48,4.04,-3.52,-32.0,31.0,-30.0
-4.56,-3.07,-1.3,8.48,4.04,-3.52,-32.0,31.0,-30.0
-4.56,-3.07,-1.3,8.48,4.04,-3.52,-32.0,31.0,-30.0
-4.56,-3.07,-1.3,8.48,4.04,-3.52,-32.0,31.0,-30.0
-4.56,-3.07,-1.3,8.48,4.04,-3.52,-32.0,31.0,-30.0
0.19,4.8,4.91,7.31,3.78,-6.32,-46.0,29.0,-42.0
0.19,4.8,4.91,7.31,3.78,-6.32,-46.0,29.0,-42.0
0.19,4.8,4.91,7.31,3.78,-6.32,-46.0,29.0,-42.0
0.19,4.8,4.91,7.31,3.78,-6.32,-46.0,29.0,-42.0
0.19,4.8,4.91,7.31,3.78,-6.32,-46.0,29.0,-42.0
0.19,4.8,4.91,7.31,3.78,-6.32,-46.0,29.0,-42.0
3.04,2.47,3.67,1.23,8.36,4.47,-36.0,-15.0,-37.0
3.04,2.47,3.67,1.23,8.36,4.47,-36.0,-15.0,-37.0
3.04,2.47,3.67,1.23,8.36,4.47,-36.0,-15.0,-37.0
3.04,2.47,3.67,1.23,8.36,4.47,-36.0,-15.0,-37.0
3.04,2.47,3.67,1.23,8.36,4.47,-36.0,-15.0,-37.0
2.47,-2.8,4.35,-6.08,1.78,7.23,-6.0,-18.0,-48.0
2.47,-2.8,4.35,-6.08,1.78,7.23,-6.0,-18.0,-48.0
2.47,-2.8,4.35,-6.08,1.78,7.23,-6.0,-18.0,-48.0
2.47,-2.8,4.35,-6.08,1.78,7.23,-6.0,-18.0,-48.0
2.47,-2.8,4.35,-6.08,1.78,7.23,-6.0,-18.0,-48.0
-13.97,-12.69,0.14,6.06,4.2,5.94,-6.0,23.0,-28.0
-13.97,-12.69,0.14,6.06,4.2,5.94,-6.0,23.0,-28.0
-13.97,-12.69,0.14,6.06,4.2,5.94,-6.0,23.0,-28.0
-13.97,-12.69,0.14,6.06,4.2,5.94,-6.0,23.0,-28.0
-13.97,-12.69,0.14,6.06,4.2,5.94,-6.0,23.0,-28.0
0.62,12.67,8.77,-0.79,4.67,7.71,-19.0,-19.0,-38.0
0.62,12.67,8.77,-0.79,4.67,7.71,-19.0,-19.0,-38.0
0.62,12.67,8.77,-0.79,4.67,7.71,-19.0,-19.0,-38.0
0.62,12.67,8.77,-0.79,4.67,7.71,-19.0,-19.0,-38.0
0.62,12.67,8.77,-0.79,4.67,7.71,-19.0,-19.0,-38.0
-3.92,-8.82,-3.06,8.24,4.41,2.22,-13.0,27.0,-27.0
-3.92,-8.82,-3.06,8.24,4.41,2.22,-13.0,27.0,-27.0
-3.92,-8.82,-3.06,8.24,4.41,2.22,-13.0,27.0,-27.0
-3.92,-8.82,-3.06,8.24,4.41,2.22,-13.0,27.0,-27.0
-3.92,-8.82,-3.06,8.24,4.41,2.22,-13.0,27.0,-27.0
-3.92,-8.82,-3.06,8.24,4.41,2.22,-13.0,27.0,-27.0
0.86,14.19,7.93,4.71,2.94,8.12,-22.0,-11.0,-27.0
0.86,14.19,7.93,4.71,2.94,8.12,-22.0,-11.0,-27.0
0.86,14.19,7.93,4.71,2.94,8.12,-22.0,-11.0,-27.0
0.86,14.19,7.93,4.71,2.94,8.12,-22.0,-11.0,-27.0
-10.42,-4.46,-1.65,9.03,5.16,-1.27,-16.0,35.0,-34.0
-10.42,-4.46,-1.65,9.03,5.16,-1.27,-16.0,35.0,-34.0
-10.42,-4.46,-1.65,9.03,5.16,-1.27,-16.0,35.0,-34.0
-10.42,-4.46,-1.65,9.03,5.16,-1.27,-16.0,35.0,-34.0
-10.42,-4.46,-1.65,9.03,5.16,-1.27,-16.0,35.0,-34.0
-1.65,11.59,8.05,6.65,5.85,4.48,-41.0,-3.0,-30.0
-1.65,11.59,8.05,6.65,5.85,4.48,-41.0,-3.0,-30.0
-1.65,11.59,8.05,6.65,5.85,4.48,-41.0,-3.0,-30.0
-1.65,11.59,8.05,6.65,5.85,4.48,-41.0,-3.0,-30.0
-1.65,11.59,8.05,6.65,5.85,4.48,-41.0,-3.0,-30.0
-0.26,-12.35,6.36,-2.96,3.41,9.51,-7.0,-10.0,-33.0
-0.26,-12.35,6.36,-2.96,3.41,9.51,-7.0,-10.0,-33.0
-0.26,-12.35,6.36,-2.96,3.41,9.51,-7.0,-10.0,-33.0
-0.26,-12.35,6.36,-2.96,3.41,9.51,-7.0,-10.0,-33.0
-0.26,-12.35,6.36,-2.96,3.41,9.51,-7.0,-10.0,-33.0
-8.05,7.12,0.98,9.83,3.65,-3.53,-31.0,32.0,-31.0
-8.05,7.12,0.98,9.83,3.65,-3.53,-31.0,32.0,-31.0
-8.05,7.12,0.98,9.83,3.65,-3.53,-31.0,32.0,-31.0
-8.05,7.12,0.98,9.83,3.65,-3.53,-31.0,32.0,-31.0
-8.05,7.12,0.98,9.83,3.65,-3.53,-31.0,32.0,-31.0
-8.05,7.12,0.98,9.83,3.65,-3.53,-31.0,32.0,-31.0
-2.41,-7.01,5.78,-2.38,5.68,6.79,-17.0,-20.0,-42.0
-2.41,-7.01,5.78,-2.38,5.68,6.79,-17.0,-20.0,-42.0
-2.41,-7.01,5.78,-2.38,5.68,6.79,-17.0,-20.0,-42.0
-2.41,-7.01,5.78,-2.38,5.68,6.79,-17.0,-20.0,-42.0
-11.45,-2.24,-2.04,7.32,5.28,-2.4,-24.0,35.0,-33.0
-11.45,-2.24,-2.04,7.32,5.28,-2.4,-24.0,35.0,-33.0
-11.45,-2.24,-2.04,7.32,5.28,-2.4,-24.0,35.0,-33.0
-11.45,-2.24,-2.04,7.32,5.28,-2.4,-24.0,35.0,-33.0
-11.45,-2.24,-2.04,7.32,5.28,-2.4,-24.0,35.0,-33.0
5.53,14.1,10.86,5.61,7.38,1.68,-42.0,-6.0,-32.0
5.53,14.1,10.86,5.61,7.38,1.68,-42.0,-6.0,-32.0
5.53,14.1,10.86,5.61,7.38,1.68,-42.0,-6.0,-32.0
5.53,14.1,10.86,5.61,7.38,1.68,-42.0,-6.0,-32.0
5.53,14.1,10.86,5.61,7.38,1.68,-42.0,-6.0,-32.0
-1.77,-14.12,4.79,-2.06,4.54,9.85,-7.0,-6.0,-29.0
-1.77,-14.12,4.79,-2.06,4.54,9.85,-7.0,-6.0,-29.0
-1.77,-14.12,4.79,-2.06,4.54,9.85,-7.0,-6.0,-29.0
-1.77,-14.12,4.79,-2.06,4.54,9.85,-7.0,-6.0,-29.0
-1.77,-14.12,4.79,-2.06,4.54,9.85,-7.0,-6.0,-29.0
-4.76,9.72,-4.6,14.78,0.19,4.74,-8.0,22.0,-27.0
-4.76,9.72,-4.6,14.78,0.19,4.74,-8.0,22.0,-27.0
-4.76,9.72,-4.6,14.78,0.19,4.74,-8.0,22.0,-27.0
-4.76,9.72,-4.6,14.78,0.19,4.74,-8.0,22.0,-27.0
-4.76,9.72,-4.6,14.78,0.19,4.74,-8.0,22.0,-27.0
4.17,2.49,3.08,4.45,7.11,5.1,-35.0,-10.0,-29.0
4.17,2.49,3.08,4.45,7.11,5.1,-35.0,-10.0,-29.0
4.17,2.49,3.08,4.45,7.11,5.1,-35.0,-10.0,-29.0
4.17,2.49,3.08,4.45,7.11,5.1,-35.0,-10.0,-29.0
4.17,2.49,3.08,4.45,7.11,5.1,-35.0,-10.0,-29.0
3.71,-2.81,6.95,2.93,2.29,8.11,-8.0,28.0,-30.0
3.71,-2.81,6.95,2.93,2.29,8.11,-8.0,28.0,-30.0
3.71,-2.81,6.95,2.93,2.29,8.11,-8.0,28.0,-30.0
3.71,-2.81,6.95,2.93,2.29,8.11,-8.0,28.0,-30.0
3.71,-2.81,6.95,2.93,2.29,8.11,-8.0,28.0,-30.0
